Track,CD,Boxnumber,Title,Composer,Artist,Aufnahmeort,Aufnahmedatum,Besetzung,
,,,,,,,,,
,,,,,,,,,
Jazz Roads – Classic Jazz – 232093,,,,,,,,,
,,,,,,,,,
5,88,232096,52nd Street Theme,(Monk),Charlie Parker With The Milt Jackson Quartet,New York,01/11/1952,"Charlie Parker (as), Milt Jackson (vib), John Lewis (p), Percy Heath (sb), Kenny Clarke (d).",
6,88,232096,Anthropology,(Gillespie-Parker),Charlie Parker Quartet,Washington,"poss. January 10, 1953","Charlie Parker (as), Jack Holliday (p), Poss. Mert Oliver (sb), Max Roach (d). ",
7,88,232096,Cool Blues,(Parker),Charlie Parker Quartet,Washington,"poss. January 10, 1953","Charlie Parker (as), Jack Holliday (p), Poss. Mert Oliver (sb), Max Roach (d). ",
8,88,232096,Out Of Nowhere,(Heyman-Green),Charlie Parker Quartet,Washington,"poss. January 10, 1953","Charlie Parker (as), Jack Holliday (p), Poss. Mert Oliver (sb), Max Roach (d). ",
9,88,232096,Ornithology,(Harris-Parker),Charlie Parker Quartet,Washington,"poss. January 10, 1953","Charlie Parker (as), Jack Holliday (p), Poss. Mert Oliver (sb), Max Roach (d). ",
10,88,232096,Now's The Time,(Parker) ,Charlie Parker Quintet,Boston,18. - 24.01.1953,"Herbie Williams (t), Charlie Parker (as), Rollins Griffith (p), Jimmy Woode (sb), Marquis Foster (d).",
11,88,232096,My Little Suede Shoes,(Parker),Charlie Parker Quintet,Boston,18. - 24.01.1953,"Herbie Williams (t), Charlie Parker (as), Rollins Griffith (p), Jimmy Woode (sb), Marquis Foster (d).",
12,88,232096,Groovin' High,(Parker-Gillespie),Charlie Parker Quintet,Boston,18. - 24.01.1953,"Herbie Williams (t), Charlie Parker (as), Rollins Griffith (p), Jimmy Woode (sb), Marquis Foster (d).",
13,88,232096,Cheryl,(Parker),Charlie Parker Quintet,Boston,18. - 24.01.1953,"Herbie Williams (t), Charlie Parker (as), Rollins Griffith (p), Jimmy Woode (sb), Marquis Foster (d).",
,,,,,,,,,
,,,,,,,,,
CD 89,,,Charlie Parker Live Vol. 4 (1948-52),,,,,,
1,89,232096,Hot House,(Dameron),Charlie Parker Quintet,New York,12/12/1948,"Miles Davis (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Max Roach (d).",
2,89,232096,Slow Boat To China,(Loesser),Charlie Parker Quintet,New York,01/01/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Joe Harris (d).",
3,89,232096,Be Bop,(Gillespie),Charlie Parker Quintet,New York,15/01/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Joe Harris (d).",
4,89,232096,Hot House,(Dameron),Charlie Parker Quintet,New York,15/01/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Joe Harris (d).",
5,89,232096,Scrapple From The Apple,(Parker),Charlie Parker Quintet,New York,15/01/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Joe Harris (d).",
6,89,232096,Oop-Bop-Sh-Bam,(Gillespie-Fuller),Charlie Parker Quintet,New York,22/01/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Max Roach (d).",
7,89,232096,Barbados,(Parker),Charlie Parker Quintet,New York,05/02/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Max Roach (d).",
8,89,232096,Groovin' High,(Gillespie-Parker),Charlie Parker Quintet,New York,19/02/1949,"Kenny Dorham (t), Charlie Parker (as), Al Haig (p), Tommy Potter (sb), Max Roach (d).",
9,89,232096,Laura,(Raksin-Mercer),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d), unknown (o) and string section.",
10,89,232096,This TimeThe Dream's On Me,(Arlen-Mercer),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
11,89,232096,Cool Blues,(Parker),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
12,89,232096,My Little Suede Shoes,(Parker),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
13,89,232096,Lester Leaps In,(Young),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
14,89,232096,Sly Mongoose,(Parker),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
15,89,232096,Moose The Mooche,(Parker),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
16,89,232096,Rocker,(Mulligan),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
17,89,232096,Star Eyes,(Raye-DePaul),Charlie Parker,New York,26/09/1952,"Charlie Parker (as), Walter Bishop, Jr. (p), Mundell Lowe (g), Teddy Kotick (sb), Max Roach (d). ",
,,,,,,,,,
,,,,,,,,,
CD 90,,,Bebop Live Concerts Vol. 1 (1946),,,,,,
1,90,232096,Crazy Rhythm,(Caesar-Kahn-Meyer),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Dizzy Gillespie (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Mel Powell (p), Billy Hadnott (sb), Lee Young (d).",
2,90,232096,The Man I Love,(Gershwin-Gershwin),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Dizzy Gillespie (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Mel Powell (p), Billy Hadnott (sb), Lee Young (d).",
3,90,232096,Sweet Georgia Brown,(Bernie-Casey-Pinkard),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Dizzy Gillespie (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Charlie Parker (as), Al Killian (t), Mel Powell (p), Billy Hadnott (sb), Lee Young (d).",
4,90,232096,Blues For Norman,(Shrdlu),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Howard McGhee (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Charlie Parker (as), Al Killian (t), Arnold Ross (p), Billy Hadnott (sb), Lee Young (d).",
5,90,232096,Lady Be Good,(Gershwin-Gershwin),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Howard McGhee (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Charlie Parker (as), Al Killian (t), Arnold Ross (p), Billy Hadnott (sb), Lee Young (d).",
6,90,232096,I Can't Get Started,(Duke-Gershwin),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Howard McGhee (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Charlie Parker (as), Al Killian (t), Arnold Ross (p), Billy Hadnott (sb), Lee Young (d).",
7,90,232096,After You've Gone,(Creamer-Layton),Jazz At The Philharmonic,Los Angeles,28/01/1946,"Howard McGhee (t), Willie Smith (as), Lester Young, Charlie Ventura (ts), Charlie Parker (as), Al Killian (t), Arnold Ross (p), Billy Hadnott (sb), Lee Young (d).",
,,,,,,,,,
,,,,,,,,,
CD 91,,,Bebop Live Concerts Vol. 2 (1946-47),,,,,,
1,91,232096,Ornithology,(Parker-Harris),Junior Jazz At The Auditorium,Hollywood,ca. August 1946,"Howard McGhee (t), Lucky Thompson (ts), Jimmy Bunn (p), Irving Ashby (g), Red Callender (sb).",
2,91,232096,Hot House / changes of: What Is This Thing Called Love,(Dameron/Porter) ,Junior Jazz At The Auditorium,Hollywood,ca. August 1946,"Howard McGhee (t), Lucky Thompson, Jack McVea (ts), Jimmy Bunn (p), Irving Ashby (g), Red Callender (sb). ",
3,91,232096,Allen's Alley,(Best),Junior Jazz At The Auditorium,Hollywood,ca. August 1946,"Howard McGhee (t), Lucky Thompson, Jack McVea (ts), Jimmy Bunn (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d).",
4,91,232096,Lover,(Rodgers-Hart),Junior Jazz At The Auditorium,Hollywood,ca. August 1946,"Les Robinson (as), Lucky Thompson (ts), Jimmy Bunn (p), Red Callender (sb), Jackie Mills (d).",
5,91,232096,High On An Open Mike,(Ventura-Sandole),Saturday Night Swing Session,New York,12/04/1947,"Fats Navarro (t), Bill Harris (tb), Allen Eager, Charlie Ventura (ts), Ralph Burns (p), Al Valenti (g), Chubby Jackson (sb), Buddy Rich (d).",
6,91,232096,Sweet Georgia Brown,(Bernie-Pinkard-Casey),Saturday Night Swing Session,New York,12/04/1947,"Fats Navarro (t), Bill Harris (tb), Allen Eager, Charlie Ventura (ts), Ralph Burns (p), Al Valenti (g), Chubby Jackson (sb), Buddy Rich (d).",
7,91,232096,"Just You, Just Me",(Klages-Greer),Just Jazz Concert ,Pasadena,29/04/1947,"Chuck Peterson (t), Vic Dickenson (tb), Benny Carter (as), Charlie Barnet (ts), Dodo Marmarosa (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d).",
8,91,232096,Perdido,(Tizol),Just Jazz Concert ,Pasadena,29/04/1947,"Chuck Peterson (t), Vic Dickenson (tb), Benny Carter (as), Charlie Barnet (ts), Dodo Marmarosa (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d).",
,,,,,,,,,
,,,,,,,,,
CD 92,,,Bebop Live Concerts Vol. 3 (1946-47),,,,,,
1,92,232096,JATP Blues,(Shrdlu),Jazz At The Philharmonic,Los Angeles,22/04/1946,"Buck Clayton (t), Charlie Parker, Willie Smith (as), Lester Young, Coleman Hawkins (ts), Kenny Kersey (p), Irving Ashby (g), Billy Hadnott (sb), Buddy Rich (d).",
2,92,232096,I Got Rhythm,(Gershwin-Gershwin),Jazz At The Philharmonic,Los Angeles,22/04/1946,"Buck Clayton (t), Charlie Parker, Willie Smith (as), Lester Young, Coleman Hawkins (ts), Kenny Kersey (p), Irving Ashby (g), Billy Hadnott (sb), Buddy Rich (d).",
3,92,232096,I Surrender Dear,(Barris-Clifford),Jazz At The Philharmonic,Los Angeles,22/04/1946,"Buck Clayton (t), Willie Smith (as), Lester Young, Coleman Hawkins (ts), Kenny Kersey (p), Irving Ashby (g), Billy Hadnott (sb), Buddy Rich (d).",
4,92,232096,I Found A New Baby,(Palmer-Williams),Jazz At The Philharmonic,Los Angeles,22/04/1946,"Buck Clayton (t), Willie Smith (as), Lester Young, Coleman Hawkins (ts), Kenny Kersey (p), Irving Ashby (g), Billy Hadnott (sb), Buddy Rich (d).",
5,92,232096,Sweet Georgia Bop (Sweet Georgia Brown),(Bernie-Pinkard-Casey)  ,Just Bop All Stars,Los Angeles,27/02/1947,"Ernie Royal (t), Wardell Gray, Vido Musso (ts), Arnold Ross (p), Barney Kessel (g), Harry Babasin (sb), Don Lamond (d).",
6,92,232096,"Just Bop (Just You, Just Me)",(Klages-Greer),Just Bop All Stars,Los Angeles,27/02/1947,"Ernie Royal (t), Wardell Gray, Vido Musso (ts), Arnold Ross (p), Barney Kessel (g), Harry Babasin (sb), Don Lamond (d).",
7,92,232096,C Jam Blues,(Ellington-Bigard) ,Just Bop All Stars,Los Angeles,27/02/1947,"Ernie Royal (t), Wardell Gray, Vido Musso (ts), Arnold Ross (p), Barney Kessel (g), Harry Babasin (sb), Don Lamond (d).",
,,,,,,,,,
,,,,,,,,,
CD 93,,,Bebop Live Concerts Vol. 4 (1947),,,,,,
1,93,232096,Groovin' High,(Gillespie),Just Jazz Concert ,Pasadena,29/04/1947,"Howard McGhee (t), Sonny Criss (as), Wardell Gray (ts), Dodo Marmarosa (p), Red Callender (sb), Jackie Mills (d).",
2,93,232096,Be Bop,(Gillespie),Just Jazz Concert ,Pasadena,29/04/1947,"Howard McGhee (t), Sonny Criss (as), Wardell Gray (ts), Dodo Marmarosa (p), Red Callender (sb), Jackie Mills (d).",
3,93,232096,Hot House,(Dameron),Just Jazz Concert ,Pasadena,29/04/1947,"Howard McGhee (t), Sonny Criss (as), Wardell Gray (ts), Dodo Marmarosa (p), Red Callender (sb), Jackie Mills (d).",
4,93,232096,Donna Lee (incomplete),(Parker),Just Jazz Concert ,Pasadena,29/04/1947,"Howard McGhee (t), Sonny Criss (as), Wardell Gray (ts), Dodo Marmarosa (p), Red Callender (sb), Jackie Mills (d).",
5,93,232096,Lover,(Rodgers-Hart),Erroll Garner Trio,Pasadena,29/04/1947,"Erroll Garner (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d).",
6,93,232096,Tenderly,(Gross-Lawrence),Erroll Garner Trio,Los Angeles,Summer 1949,Erroll Garner (p) solo.,
7,93,232096,Someone To Watch Over Me,(Gershwin-Gershwin),Erroll Garner Trio,Los Angeles,Summer 1949,Erroll Garner (p) solo.,
8,93,232096,Blue Lou,(Sampson-Mills),Just Jazz Concert,Pasadena,29/04/1947,"Wardell Gray (ts), Erroll Garner (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d).",
9,93,232096,One O'Clock Jump,(Basie),Just Jazz Concert,Pasadena,29/04/1947,"Wardell Gray (ts), Howard McGhee (t), Vic Dickenson (tb), Benny Carter (as), Erroll Garner (p), Irving Ashby (g), Red Callender (sb), Jackie Mills (d). ",
,,,,,,,,,
CD 94,,,Bebop Live Concerts Vol. 5 (1947),,,,,,
1,94,232096,Body And Soul,(Heyman-Sour-Eyton-Green),Just Jazz Concert,Pasadena,23/06/1947,"Charlie Shavers (t), Willie Smith (as), Stan Getz (ts), Red Norvo (vib), Nat King Cole (p), Oscar Moore (g), Johnny Miller (sb), Louie Bellson (d).",
2,94,232096,How High The Moon,(Hamilton-Lewis),Just Jazz Concert,Pasadena,23/06/1947,"Charlie Shavers (t), Willie Smith (as), Stan Getz (ts), Red Norvo (vib), Nat King Cole (p), Oscar Moore (g), Johnny Miller (sb), Louie Bellson (d).",
3,94,232096,I (Charlie's) Got Rhythm,(Gershwin-Gershwin),Just Jazz Concert,Pasadena,23/06/1947,"Charlie Shavers (t), Willie Smith (as), Stan Getz (ts), Red Norvo (vib), Nat King Cole (p), Oscar Moore (g), Johnny Miller (sb), Louie Bellson (d).",
4,94,232096,The Hunt (Rocks 'n Shoals),(Gordon-Gray) ,Hollywood Jazz Concert,Hollywood,06/07/1947,"Howard McGhee (t), Trummy Young (tb), Sonny Criss (as), Dexter Gordon, Wardell Gray (ts), Hampton Hawes (p), Barney Kessel (g), prob. Leroy Gray (sb), Ken Kennedy (d).",
5,94,232096,Bopera (Disorder At The Border),(Gordon-Gray) ,Hollywood Jazz Concert,Hollywood,06/07/1947,"Howard McGhee (t), Trummy Young (tb), Sonny Criss (as), Dexter Gordon, Wardell Gray (ts), Hampton Hawes (p), Barney Kessel (g), prob. Leroy Gray (sb), Connie Kay (d).",
,,,,,,,,,
,,,,,,,,,
CD 95,,,Bebop Live Concerts Vol. 6 (1947),,,,,,
1,95,232096,What Is This Thing Called Love,(Porter) ,Bop Jam All Stars,Hollywood,06/07/1947,"Al Killian (t), Wild Bill Moore, Gene Montgomery (ts), Russ Freeman (p), Barney Kessel (g), Leroy Gray (sb), Ken Kennedy (d).",
2,95,232096,Back Breaker,(Rose) ,Bop Jam All Stars,Hollywood,06/07/1947,"Al Killian (t), Sonny Criss (as), Wardell Gray (ts), Russ Freeman (p), Barney Kessel (g), Harry Babasinn (sb), Ken Kennedy (d).",
3,95,232096,Blow Blow Blow (Rhythm),(Rose) ,Bop Jam All Stars,Hollywood,06/07/1947,"Al Killian (t), Sonny Criss (as), Wardell Gray (ts), Russ Freeman (p), Barney Kessel (g), Harry Babasinn (sb), Ken Kennedy (d).",
4,95,232096,Byas-A-Drink (Bopland),(Gordon-Gray),The Bopland Boys,Hollywood,06/07/1947,"Howard McGhee (t), Trummy Young (tb), Sonny Criss (as), Dexter Gordon, Wardell Gray (ts), Hampton Hawes (p), Barney Kessel (g), Red Callender (sb), Roy Porter (d).",
,,,,,,,,,
CD 96,,,Bebop Live Concerts Vol. 7 (1947),,,,,,
1,96,232096,Cherokee (Jeronimo),(Noble) ,The Bopland Boys,Hollywood,06.07.1947?,"Howard McGhee (t), Trummy Young (tb), Sonny Criss (as), Dexter Gordon, Wardell Gray (ts), Hampton Hawes (p), Barney Kessel (g), Red Callender (sb), Roy Porter (d).",
2,96,232096,After Hours Bop,(unknown),The Bopland Boys,Hollywood,06.07.1947?,"Howard McGhee (t), Trummy Young (tb), Sonny Criss (as), Dexter Gordon, Hampton Hawes (p), Barney Kessel (g), Red Callender (sb), Roy Porter (d).",
3,96,232096,What Is This Thing Called Love,(Porter),Bill Harris All Stars,New York,22/08/1947,"Bill Harris (tb), Flip Phillips (ts), Lennie Tristano (p), Billy Bauer (g), Chubby Jackson (sb), Denzil Best (d).",
4,96,232096,A Knight In The Village,(Harris-Phillips),Bill Harris All Stars,New York,22/08/1947,"Bill Harris (tb), Flip Phillips (ts), Lennie Tristano (p), Billy Bauer (g), Chubby Jackson (sb), Denzil Best (d).",
5,96,232096,"Just You, Just Me",(Klages),Bill Harris All Stars,New York,22/08/1947,"Bill Harris (tb), Flip Phillips (ts), Lennie Tristano (p), Billy Bauer (g), Chubby Jackson (sb), Denzil Best (d).",
,,,,,,,,,
,,,,,,,,,
CD 97,,,Bebop Live Concerts Vol. 8 (1947),,,,,,
1,97,232096,Characteristically B.H.,(Harris),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
2,97,232096,Blue Champagne,(Eaton-Ryerson-Watts) ,Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
3,97,232096,Mordido,(Tizol),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
4,97,232096,High On An Open Mike,(Ventura-Sandole),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
5,97,232096,Body And Soul,(Heyman-Sour-Eyton-Green),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
6,97,232096,The Great Lie,(Laguna) ,Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
7,97,232096,Eleven Sixty,(unknown),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
8,97,232096,All Of Me,(Simons-Marks),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
9,97,232096,The Man I Love,(Gershwin-Gershwin) ,Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
10,97,232096,Aces At The Deuces,(unknown),Bill Harris – Charlie Ventura,New York,"Apr, 1947","Bill Harris (tb), Charlie Ventura (ts), Ralph Burns (p), unknown (sb), Dave Tough (d), unknown (v).",
,,,,,,,,,
,,,,,,,,,
CD 98,,,Bebop Live Concerts Vol. 9 (1949),,,,,,
1,98,232096,There's A Small Hotel,(Rodgers-Hart) ,Charlie Parker Jam Session,New York,23/10/1950,"Charlie Parker (as), Claude McLin (ts), Chris Anderson (p), George Freeman (g), Leroy Jackson (sb), Bruz Freeman (d).",
2,98,232096,These Foolish Things,(Link-Strachey),Charlie Parker Jam Session,New York,23/10/1950,"Charlie Parker (as), Claude McLin (ts), Chris Anderson (p), George Freeman (g), Leroy Jackson (sb), Bruz Freeman (d).",
3,98,232096,Fine And Dandy,(Swift-James) ,Charlie Parker Jam Session,New York,23/10/1950,"Charlie Parker (as), Claude McLin (ts), Chris Anderson (p), George Freeman (g), Leroy Jackson (sb), Bruz Freeman (d).",
4,98,232096,Hot House,(Dameron) ,Charlie Parker Jam Session,New York,23/10/1950,"Charlie Parker (as), Claude McLin (ts), Chris Anderson (p), George Freeman (g), Leroy Jackson (sb), Bruz Freeman (d).",
5,98,232096,The Opener,(Shrdlu),Jazz At The Philharmonic,New York,18/09/1949,"Roy Eldridge (t), Tommy Turk (tb), Charly Parker (as), Flip Phillips, Lester Young (ts), Hank Jones (p), Ray Brown (sb), Buddy Rich (d).",
6,98,232096,Lester Leaps In,(Young) ,Jazz At The Philharmonic,New York,18/09/1949,"Roy Eldridge (t), Tommy Turk (tb), Charly Parker (as), Flip Phillips, Lester Young (ts), Hank Jones (p), Ray Brown (sb), Buddy Rich (d).",
7,98,232096,Embraceable You,(Gershwin-Gershwin) ,Jazz At The Philharmonic,New York,18/09/1949,"Roy Eldridge (t), Tommy Turk (tb), Charly Parker (as), Flip Phillips, Lester Young (ts), Hank Jones (p), Ray Brown (sb), Buddy Rich (d).",
8,98,232096,The Closer,(Etaoin) ,Jazz At The Philharmonic,New York,18/09/1949,"Roy Eldridge (t), Tommy Turk (tb), Charly Parker (as), Flip Phillips, Lester Young (ts), Hank Jones (p), Ray Brown (sb), Buddy Rich (d).",
,,,,,,,,,
,,,,,,,,,
CD 99,,,Bebop Live Concerts Vol. 10 (1952),,,,,,
1,99,232096,Out of Nowhere,(Heyman-Green),West Coast Jam Session,Inglewood,24/03/1952,"Chet Baker (tb), Sonny Criss (as), Wardell Gray, Deve Pell (ts), Jerry Mandell (p), Harry Babasin (vc), Bob Whitlock (sb), Larence Marable (d).",
2,99,232096,Strike Up The Band,(Gershwin-Gershwin),West Coast Jam Session,Inglewood,24/03/1952,"Milt Bernhart (tb), Bob Enevoldsen (v-tb), Jack Montrose (ts), Marty Paich (p), unknown (sb), Larry Bunker (d).",
3,99,232096,Pennies From Heaven,(Johnston-Burke),West Coast Jam Session,Inglewood,24/03/1952,"Milt Bernhart (tb), Bob Enevoldsen (v-tb), Jack Montrose (ts), Marty Paich (p), unknown (sb), Larry Bunker (d).",
4,99,232096,Tiny's Blues,(Kahn),West Coast Jam Session,Los Angeles,27/05/1952,"Fred Ottison (t), Dave Pell (ts), Gerry Mulligan (bar), Paul Smith (p), Joe Mondragon (sb), Billy Wilson (d).",
5,99,232096,Medley: I Cover The Waterfront - I'm In The Mood For Love,(Heyman-Green) (Fields-McHugh),West Coast Jam Session,Los Angeles,27/05/1952,"Fred Ottison (t), Dave Pell (ts), Gerry Mulligan (bar), Paul Smith (p), Joe Mondragon (sb), Billy Wilson (d).",
6,99,232096,Out Of Nowhere,(Heyman-Green),West Coast Jam Session,Los Angeles,27/05/1952,"Gerry Mulligan (bar), Jimmy Rowles (p), Howard Roberts (g), Joe Mondragon (sb), Tommy Rundell (d).",
7,99,232096,Our Delight,(Dameron),West Coast Jam Session,Los Angeles,27/05/1952,"Gerry Mulligan (bar), Jimmy Rowles (p), Howard Roberts (g), Joe Mondragon (sb), Tommy Rundell (d).",
8,99,232096,Lullaby Of The Leaves,(Petkere-Young),West Coast Jam Session,Los Angeles,27/05/1952,"Gerry Mulligan (bar), Unknown (t), Jimmy Rowles (p), Howard Roberts (g), Joe Mondragon (sb), Tommy Rundell (d).",
9,99,232096,Blues,(P.D.),West Coast Jam Session,Los Angeles,27/05/1952,"Gerry Mulligan (bar), Unknown (t), Jimmy Rowles (p), Howard Roberts (g), Joe Mondragon (sb), Tommy Rundell (d).",
,,,,,,,,,
,,,,,,,,,
CD 100,,,Bebop Live Concerts Vol. 11 (1950-51),,,,,,
